,title,location,id,timestamp,user_name,user_url,description,user_type,exp_level,edu_level,emp_level,salary
708,مطلوب افراد امن طرق ومباني,أولاد صقر، الشرقية,181279652,"تم إضافة الإعلان في 04:13 م, 23 أغسطس 2021, ",دعاء,https://www.olx.com.eg/ads/user/85kTC/,مطلوب افراد امن طرق ومباني لجميع المؤهلات طلاب لا الراتب الاساسي 2200 جنيه للعمل 26 يوم  12 ساعه عمل وفي بدل انتظام 300 جنيه ومتوفر سكن للمغتربين الشغل مفيش مصاريف نهائي بنستلم البدلة كامله علي حساب الشركة ومتوفر المواصلات والسكن و ألشغل بالقرية الذكية الاوراق المطلوبه الفيش وشهادة الميلاد وشهادة الجيش وشهادة المؤهل و 3 صورة شخصية للتواصل وتس اب 011 - أظهر الرقم - ,رب عمل,بدون شهادة,حديث التخرج,دوام كامل,"2,200"
709,افراد امن ، راتب 2400 جنية في التجمع .,القاهرة الجديدة - التجمع، القاهرة,181278701,"تم إضافة الإعلان في 03:48 م, 23 أغسطس 2021, ",زياد عز الدين,https://www.olx.com.eg/ads/user/7JvSs/,مطلوب افراد امن في التجمع براتب 2400 جنية في شهر . ,رب عمل,بدون شهادة,حديث التخرج,دوام كامل,"2,400"
710,عاوز شغل بواب عمارة او سايس جراج,"مركز الجيزة, الجيزة",181278445,"تم إضافة الإعلان في 03:41 م, 23 أغسطس 2021, ",محمد,https://www.olx.com.eg/ads/user/86icu/,انا رب أسرة ابحث عن عمل بواب عمارة او سايس جراج سواء لوحدي أو باسرتي و عندي خبرة في شغل العماير و معي كل اوراقي 010 - أظهر الرقم - ,باحث عن عمل,دبلوم,٣-٥ سنوات,دوام كامل,63
711,محتاج شغل بواب عمارة,وسط القاهرة، القاهرة,181278167,"تم إضافة الإعلان في 03:35 م, 23 أغسطس 2021, ",محمد الشامي,https://www.olx.com.eg/ads/user/88D7L/,انا رب أسرة ابحث عن عمل بواب عمارة او سايس جراج سواء بمفردي أو معي اسرتي و معايا كل اوراقي انا مجتهد في شغلي و امين ,باحث عن عمل,دبلوم,٣-٥ سنوات,دوام كامل,2
712,باحث عن عمل,الحضرة، الإسكندرية,181277835,"تم إضافة الإعلان في 03:34 م, 23 أغسطس 2021, ",باحث عن عمل,https://www.olx.com.eg/ads/user/88S5d/,باحث عن عمل امن 8ساعات وردية صباحيه من الساعه8 إلي الساعه5 ,باحث عن عمل,دبلوم,٣-٥ سنوات,دوام كامل,"1,500"
713,بدور علي حد محتاج حارس للڤيلا,القاهرة الجديدة - التجمع، القاهرة,181277838,"تم إضافة الإعلان في 03:27 م, 23 أغسطس 2021, ",حجاج,https://www.olx.com.eg/ads/user/7ExQn/,بدور علي حد محتاج حارس للڤيلا واروح اجيب طلبات البيت انا عندي 20 سنه ومخلص دراسه ,,دبلوم,حديث التخرج,دوام كامل,
714,بودي جارد مصر,وسط القاهرة، القاهرة,181277057,"تم إضافة الإعلان في 03:24 م, 23 أغسطس 2021, ",بودي جارد مصر,https://www.olx.com.eg/ads/user/88Sry/,بودي جارد مصر  لحراسة رجال الأعمال المصريين ورجال أعمال الخليج وعائلاتهم خلال وجودهم في مصر خبرة ١٥ عام في الحراسة وتامين الحفلات والمناسبات ومرشد سياحي ومرافق للتواصل 010 - أظهر الرقم - ,باحث عن عمل,بكالوريوس,أكثر من ١٠ سنوات,عمل حُر,
715,فرد أمن,القاهرة الجديدة - التجمع، القاهرة,181276390,"تم إضافة الإعلان في 02:53 م, 23 أغسطس 2021, ",Ahmed Abd Elmenam,https://www.olx.com.eg/ads/user/7HZma/,مطلوب فرد امن للعمل فى مول تجارى بالتجمع الأول العمل شيفت ليلى رواتب مجزيه اجازاة اسبوعيه للتواصل برجاء الأتصال 010 - أظهر الرقم - ,رب عمل,دبلوم,٣-٥ سنوات,دوام كامل,
716,بودي جارد ومدرب كمال اجسام وكنغ فو,مصر الجديدة، القاهرة,181276088,"تم إضافة الإعلان في 02:46 م, 23 أغسطس 2021, ",كابتن عبدالله,https://www.olx.com.eg/ads/user/842bB/,ارغب بالعمل لدي رجل اعمال وشخصيات هامه ,باحث عن عمل,دبلوم,أكثر من ١٠ سنوات,عمل حُر,"5,000"
717,مطلوب امن ادارى بالتجمع الخامس,القاهرة الجديدة - التجمع، القاهرة,177965416,"تم إضافة الإعلان في 02:45 م, 23 أغسطس 2021, ",Captain  Essam Fayed,https://www.olx.com.eg/ads/user/6R2ST/,مطلوب امن استقبال بأحد الفنادق السياحية بالتجمع الخامس ، راتب ٢٦٠٠ ، اجازه ٤ ايام شهريا ، سكن للمغتربين ، انتقالات داخليه من الموقع للسكن والعكس ,رب عمل,بكالوريوس,حديث التخرج,دوام كامل,"2,600"
718,ابحث عن عمل,عجمي، الإسكندرية,181275632,"تم إضافة الإعلان في 02:38 م, 23 أغسطس 2021, ",مصطفي عكاشه,https://www.olx.com.eg/ads/user/7LuLY/,شاب ٢٠ سنه حسن المظهر صحه جيده لاعب كمال اجسام ابحث عن عمل وحياة ابوكوا ,باحث عن عمل,دبلوم,حديث التخرج,عمل حُر,"2,500"
719,افراد امن بالشيخ زايد,6 أكتوبر، الجيزة,166297450,"تم إضافة الإعلان في 02:35 م, 23 أغسطس 2021, ",Captain  Essam Fayed,https://www.olx.com.eg/ads/user/6R2ST/,مطلوب افراد امن للعمل بمواقع الشركه بالشيخ زايد ، راتب 2750 جنيه ، سكن للمغتربين ، تأمينات اجتماعيه بعد 3 شهور ، زياده سنويه ، فرص للترقي ، انتقالات من الموقع للسكن . ,رب عمل,دبلوم,١-٣ سنوات,دوام كامل,"2,750"
720,شركة تراك للأمن والحراسات,أبو تلات، الإسكندرية,181271230,"تم إضافة الإعلان في 12:42 م, 23 أغسطس 2021, ",يوسف,https://www.olx.com.eg/ads/user/7mWtk/,شركة تراك للأمن والحراسات على استعداد  لإدارة اي موقع على مستوى الجمهورية أمن وحراسات مرفق سبقة اعمالنا بالصور ,رب عمل,بدون شهادة,أكثر من ١٠ سنوات,دوام كامل,100
721,مطلوب موظف أمن السن لا يقل عن ٣٠ عام يفضل من سكان غرب اسكندريه للعمل ب,الورديان، الإسكندرية,181270228,"تم إضافة الإعلان في 12:07 م, 23 أغسطس 2021, ",محمد,https://www.olx.com.eg/ads/user/85UEc/,مطلوب موظف أمن السن لا يقل عن ٣٠ عام يفضل من سكان غرب اسكندريه للعمل ب مصنع بالقبارى تواصل واتس أو اتصال ٠١٠٢٧١٠٠٤٢٨ ,رب عمل,دبلوم,٣-٥ سنوات,دوام كامل,1
722,مطلوب افراد امن وحرسة للعمل في المهندسين بمرتب 3000,مصر الجديدة، القاهرة,181270107,"تم إضافة الإعلان في 12:03 م, 23 أغسطس 2021, ",كريم,https://www.olx.com.eg/ads/user/7RGZ2/,مطلوب افراد امن وحرسة للعمل في المهندسين بمرتب 3000 العمل 12 لايقل عن دبلوم العنوان8عمارت العبور صلاح سالم امام الجهاز المركزي للمحاسبات الدور 6 التعين بنفس اليوم ,رب عمل,دبلوم,حديث التخرج,دوام كامل,"3,000"
723,أفراد أمن,الأزاريطة، الإسكندرية,181269985,"تم إضافة الإعلان في 12:00 م, 23 أغسطس 2021, ",عصام السيد,https://www.olx.com.eg/ads/user/7DGH3/,مطلوب أفراد للعمل بمنطقة وسط البلد وردية 8 / 12 ساعة من قاطنى منطقة وسط البلد بمرتبات مجزية تأمينات وحوافز السن حتى 35 سنه ومؤدى الخدمة العسكرية والمؤهل متوسط ,رب عمل,دبلوم,١-٣ سنوات,دوام كامل,
724,مطلوب للتعيين فوراً مشرفين امن للعمل بالتجمع الخامس,مصر الجديدة، القاهرة,181269103,"تم إضافة الإعلان في 11:25 ص, 23 أغسطس 2021, ",ولاء,https://www.olx.com.eg/ads/user/7lAIy/,مطلوب للتعيين فوراً افراد امن للعمل بكمبوند سكنى بالتجمع الخامس العمل 12 ساعة اجازة يوم في الاسبوع مرتب 6000 جنيه يفضل من له خلفية عسكرية مؤهل عالى السن من 30 الى 45 سنه لا يوجد سكن للمغتربين شرط توافر رخصة قيادة ,رب عمل,بكالوريوس,٣-٥ سنوات,دوام كامل,"6,000"
725,مطلوب افراد امن للتوظيف,"6 أكتوبر, الجيزة",181268668,"تم إضافة الإعلان في 11:11 ص, 23 أغسطس 2021, ",شركة مكة,https://www.olx.com.eg/ads/user/70iiH/,مطلوب للتوظيف لمصنع ادوات منزلية بمدينه ٦ أكتوبر مراقب امن ( يفضل المقيمين فى اكتوبر ) المزايا : يوجد تأمينات اجتماعية رصيد اجازات سنوية طبقا لقانون العمل ساعات عمل إضافية يتم دفع اجرها طبقا لقانون العمل ساعات العمل الرسميه من ٧ صباحا حتى ٧ مساءا إجازة ٤ ايام وعمل ٢٦ يوم الراتب الشهرى ٣٥٠٠ صافى الشروط : السن لايقل عن ٢٢ عام . ولا يزيد عن ٤٠ عام احضار فيش وتشبيه احضار موقف من التجنيد ,رب عمل,إبتدائية / ثانوية,حديث التخرج,دوام كامل,"3,500"
726,Capital Property Manageme,6 أكتوبر، الجيزة,176372822,"تم إضافة الإعلان في 10:29 ص, 23 أغسطس 2021, ",Capital Property Management,https://www.olx.com.eg/ads/user/7Xure/,شركة كبرى لإدارة المشروعات تطلب أفراد أمن من حملة الدبلوم للعمل بمنتجعات و مولات مدينة حدائق أكتوبر. يفضل من سكان الجيزة و حدائق الأهرام و ٦ اكتوبر و حدائق أكتوبر. ساعات العمل اليومية ١٢ ساعة، براتب شهري قدره ٢٧٠٠ جنيه، و اجازة يوم واحد اسبوعيا. يشترط حسن المظهر، و تحديد موقف الخدمة العسكرية، و تقديم صحيفة الحالة الجنائية (الفيش و التشبيه). التعيين بشكل فوري بعد اجتياز المقابلة الشخصية، و لا يوجد اي مصروفات او تكاليف لعمل المقابلة أو للتعيين. للتقديم يرجى ارسال رسالة على الواتس اب بها صورة شخصية مع كتابة رقم الموبايل و تاريخ ميلاده و المؤهل الدراسي و موقف الخدمة العسكرية. ,رب عمل,دبلوم,حديث التخرج,دوام كامل,"2,500"
727,أفراد أمن إدارى,المرج، القاهرة,181267837,"تم إضافة الإعلان في 10:27 ص, 23 أغسطس 2021, ",ألبان زاهر,https://www.olx.com.eg/ads/user/87bVz/,1.مراقبة دخول وخروج العاملين والزوار وتسجيلهم فى الدفاتر. 2.التأكد من سيارات الشركة ومتابعة العدادات الخاصة بها . 3.متابعة والابلاغ فورا عن أى خلل أو شبهة . 7. مراقبة الحركة بالمستودعات فى الفترة المسائية. 8. تسجيل الزوار فى السجل الخاص بذلك مع تقديمهم للإدارة. 9. المعاينة الخارجية للشركة مع التأكد من السلامة العامة . مكان العمل: المرج ,رب عمل,دبلوم,١-٣ سنوات,دوام كامل,"2,500"
728,محتاج وظيفه محتاج شغل بعد الساعه 6م,كرموز، الإسكندرية,181109494,"تم إضافة الإعلان في 10:16 ص, 23 أغسطس 2021, ",تامر,https://www.olx.com.eg/ads/user/88IJ4/,امن وحراسه السن 40 في خبره في المجال محتاج شغل بعد الساعه 6م ,باحث عن عمل,إبتدائية / ثانوية,حديث التخرج,دوام كامل,
